acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.5593181688615244, 1.3597229559913844, 0.4347715290268564, 0.14919337319848724, 4,4, 4
0.6443760332934269, 1.092609868609751, 0.35309751596902417, 0.12176775288023103, 3,3, 3
0.7195142808277749, 1.2392903605250798, 0.29443711889910246, 0.09963148194855342, 2,4, 2
0.5064135454079015, 1.3056526387461942, 0.503178737170291, 0.1662485692982097, 1,1, 1
0.08557094806453452, 2.30757568984991, 0.9246427099066689, 0.27341300314336997, 0,0, 0
0.09953822473063109, 2.3224769978381623, 0.9191641500338066, 0.47580712489368154, 1,1, 1
0.11635596602246166, 2.3086770204377483, 0.893936389779854, 0.48604770890047605, 1,1, 1
0.2424035117724189, 2.310590589028129, 0.7701836663435795, 0.30349641916306713, 0,0, 0
0.16931759876859928, 2.2320538833580215, 0.8481850984917404, 0.36783753367448596, 2,3, 2
0.1653269482925717, 2.1218525881126, 0.8379337262033009, 0.36906553298706085, 2,2, 2
0.41947437432301465, 2.0263263597556906, 0.5729413971658492, 0.18116285183905143, 1,1, 1
0.36850806681489084, 2.104760217534783, 0.6356743322474496, 0.1987408581723579, 3,4, 3
0.4365201527849039, 1.943529186216974, 0.5575169754246767, 0.1733395219666356, 1,1, 1
0.4202154951257055, 1.7151948750871977, 0.60379119082308, 0.2081480087400397, 1,1, 1
0.41343138931645856, 1.6335673788109524, 0.600736078716299, 0.20764718359649556, 2,2, 2
0.45852573969557037, 1.4945968467461657, 0.5557263920014731, 0.21717270370358738, 2,2, 2
0.5850863690781597, 1.3381654771365432, 0.414484031577069, 0.12589922922637206, 2,2, 2
0.6284704406818311, 1.2548842832380687, 0.37367574702662326, 0.11968639808196295, 1,1, 1
0.6283564220968018, 1.1687844059106243, 0.3743871059884756, 0.12146825054360388, 2,2, 2
0.6715124565304145, 1.0648964612284582, 0.3227795573553013, 0.10879104515558469, 2,2, 2
0.6959694430192122, 1.0296397259500631, 0.3022914444241895, 0.10221093161357085, 2,2, 2
0.656633031184083, 1.1041025727125893, 0.3387720099785105, 0.11489460195541197, 2,3, 2
0.6777264694145145, 1.014340331416997, 0.3248813377259153, 0.1067449445402457, 2,2, 2
0.6606236816601107, 0.9521430398255619, 0.3394588771356773, 0.1172412715388837, 2,2, 2
0.7195712901202896, 0.8456170007157054, 0.2786826153045612, 0.09685114385395552, 1,1, 1
0.6846816031013055, 1.035408402483518, 0.2979001796775849, 0.11499109409503143, 2,5, 2
0.7424890257111909, 0.9533193924565536, 0.2504484723493303, 0.08856925865126015, 2,2, 2
0.7187161507325694, 0.8904000378503345, 0.2721073487166275, 0.09682945335157862, 2,2, 2
0.7545179864317884, 0.9053260820222944, 0.2322206995006788, 0.09082404635469929, 2,3, 2
0.6225984835528191, 1.027440069924296, 0.3678739687952671, 0.13407317849694564, 2,2, 2
0.6969956102844763, 0.8941208738811366, 0.28157000406898197, 0.10086959328857438, 0,0, 0
0.727153526024742, 0.8380127002086201, 0.2610854607153588, 0.09319520441956375, 1,1, 1
0.7178610113448493, 0.8392931013646018, 0.2737546828942435, 0.09604649413238618, 1,1, 1
0.7870702924576706, 0.7288769065081177, 0.21065174055531888, 0.07935339436948236, 2,2, 2
0.7231628755487144, 0.7919428623525917, 0.2663576528290763, 0.09480245559080708, 0,0, 0
0.7813123539136879, 0.6604791552560657, 0.20924690071880406, 0.08120439213063074, 1,1, 1
0.790376831423522, 0.638246799681127, 0.201189273522398, 0.07776632463444423, 2,2, 2
0.7955646770423579, 0.6029101238400126, 0.1914434870619048, 0.07717346956081571, 0,0, 0
0.7791460007981301, 0.6630729490078866, 0.21869443021706506, 0.08349953078118735, 1,1, 1
0.7589647112479334, 0.6731364400069283, 0.22782667311595017, 0.08615267792894805, 1,1, 1
0.8281739923607548, 0.5858327241558818, 0.17242006711612387, 0.07292322644107202, 2,2, 2
0.7688273188529731, 0.7760297867118697, 0.22238662377184504, 0.08319798140008619, 3,4, 3
0.7235049313038026, 0.8183516116517516, 0.27087631360175146, 0.09560602692171156, 2,2, 2
0.7585656462003306, 0.7155039993945532, 0.23281352514098072, 0.08902473304865892, 2,2, 2
0.8195085798985234, 0.602203751501397, 0.1662157020475427, 0.06979461324876023, 2,2, 2
0.7728179693290006, 0.6422598491710655, 0.21185384807427476, 0.08343826421900133, 1,1, 1
0.7630693803089904, 0.647907508485035, 0.2298613319863825, 0.0878901247993336, 2,2, 2
0.7783478707029245, 0.62332433014008, 0.21111729955835848, 0.08125819506057823, 1,1, 1
0.7768086198050282, 0.6178498660267286, 0.2109211989440823, 0.07901022882625172, 2,2, 2
0.85040761644148, 0.516788585539543, 0.14589596326940746, 0.06544271691684492, 0,0, 0
0.8081067213955875, 0.5457727008929638, 0.18470514491779816, 0.07455286588924323, 1,1, 1
0.8356422096801779, 0.5132949057693886, 0.1554143524136644, 0.06807937901466052, 2,2, 2
0.794481500484579, 0.5503610069822882, 0.19072128323426832, 0.07700100240645093, 1,1, 1
0.8034889687018985, 0.573172897695009, 0.18120470275517275, 0.07224910057840889, 3,4, 3
0.7891796362807137, 0.6038896286471248, 0.19669529899393384, 0.07850013716312958, 0,0, 0
0.8627216236246508, 0.4988143915990849, 0.138461042761506, 0.06424291927957754, 1,1, 1
0.8445926686049826, 0.5218027160933509, 0.1541510961355491, 0.07033709936706274, 2,2, 2
0.846302947380423, 0.5031367091650871, 0.1496851098496948, 0.0664025629148683, 3,3, 3
0.8728692776922639, 0.43731907387190805, 0.12443909969876167, 0.06031872487283743, 2,2, 2
0.8718431104269996, 0.4486394405998296, 0.12236719794201409, 0.05978019109114366, 1,1, 1
0.8298272618436805, 0.4649530436779284, 0.15520028277536096, 0.06886871613855762, 1,1, 1
0.8508066814890827, 0.44029143669910475, 0.14312282711108404, 0.06467969873639806, 0,0, 0
0.860897326264181, 0.4271168362143904, 0.12963252139704493, 0.06159982545678359, 1,1, 1
0.8571347129582122, 0.4551154465165118, 0.138738783215857, 0.06475243864474327, 1,1, 1
0.8787982441137906, 0.40191207023791015, 0.11744831125949437, 0.05857015260518467, 2,2, 2
0.8482982726184368, 0.4389678900479571, 0.13904841297677828, 0.06343519152119262, 1,1, 1
0.8382646371358532, 0.4448821014005194, 0.14809432901429426, 0.06430083837214388, 1,1, 1
0.8510347186591415, 0.4470006954801477, 0.13668558217759194, 0.06239469711064688, 3,4, 3
0.8544552762100223, 0.42967742471266823, 0.13366411698680705, 0.06319873917797365, 1,1, 1
0.7783478707029245, 0.6058282880651268, 0.21324561178870133, 0.08786150367855469, 2,3, 2
0.8407160367139844, 0.4866438505089157, 0.15028129229649217, 0.06563786621258556, 0,0, 0
0.8001254204435323, 0.5767223025180368, 0.18110876836364612, 0.07378645537977432, 3,3, 3
0.8201356821161849, 0.4861216472739926, 0.16444445242262776, 0.07057957637118065, 2,2, 2
0.8241263325922126, 0.4715362705749209, 0.16129600097365468, 0.07191969517416193, 1,1, 1
0.8794823556239667, 0.42077980926319286, 0.1157915118858489, 0.05717447863476793, 1,1, 1
0.8609543355566958, 0.41872502257632, 0.12582323454719066, 0.059537381915080616, 2,2, 2
0.8785131976512172, 0.3930695850970648, 0.11167794097185732, 0.05682983121839658, 1,1, 1
0.8907131862493587, 0.38037816648520767, 0.10950924708218628, 0.05571212997435495, 0,0, 0
0.8882617866712275, 0.38300199733176205, 0.10689650692050061, 0.05528594095222195, 3,3, 3
0.8421412690268514, 0.42870395711508075, 0.14333189659223153, 0.06526606484887182, 2,2, 2
0.8207057750413317, 0.4670492276580612, 0.16520085083567967, 0.07000257927947827, 1,1, 1
0.8334758565646201, 0.4382734696613505, 0.14917552189202368, 0.06718237657257486, 0,0, 0
0.8186534405108032, 0.4864969484296564, 0.16522812437432197, 0.0705151913048443, 2,2, 2
0.8168861524428482, 0.48203845998346945, 0.1678178407854101, 0.06886289151012241, 2,2, 2
0.8340459494897668, 0.4417277908460318, 0.1502328751438016, 0.06522276041032476, 1,1, 1
0.8854113220454934, 0.3708947215074676, 0.1102742205778355, 0.056390503863826436, 2,2, 2
0.8697907758964711, 0.4122111816007531, 0.12347227252974402, 0.05987285514887073, 2,3, 2
0.8793113277464226, 0.3915009886022878, 0.1119343445820733, 0.05651484603951005, 1,1, 1
0.8631206886722536, 0.40895819412712014, 0.1249516935603505, 0.0599375402322399, 1,1, 1
0.9002907473918249, 0.3533070781528075, 0.09773556856343571, 0.05289424883040697, 3,3, 3
0.8549113505501397, 0.40567774776393545, 0.1299198667581135, 0.06393404235525069, 3,3, 3
0.852003876631891, 0.4072280227355364, 0.13135873905256681, 0.06308514462984988, 2,2, 2
0.8395758508636908, 0.43131005676967854, 0.14092430562628416, 0.06687653551563053, 1,1, 1
0.8971552363035175, 0.34257412141469423, 0.09601874181197695, 0.052630935041214785, 1,1, 1
0.9080440111738214, 0.3210475579575579, 0.08850917228081234, 0.05067259901712582, 1,1, 1
0.8776010489709822, 0.3547886419890184, 0.1081972975563974, 0.056288888386773914, 2,2, 2
0.8470440681831138, 0.413240197432912, 0.13261279016966648, 0.06682658109374613, 1,1, 1
0.8570777036656975, 0.3870476454477177, 0.12593115652775333, 0.06007514842975655, 1,1, 1
0.9097542899492618, 0.3056248393869825, 0.08456178370970069, 0.05120298130070907, 2,2, 2
0.9079870018813067, 0.3092452992986541, 0.09054707998597422, 0.05135731016937485, 2,2, 2
0.8655720882503848, 0.3745902800540905, 0.12004501352736113, 0.05892931081897651, 1,1, 1
0.8721851661820876, 0.3527822187871493, 0.1138915694959634, 0.05792808731316282, 0,0, 0
0.9048514907929993, 0.3156042278032528, 0.09046854718115922, 0.05140067673517889, 3,3, 3
0.8974972920586055, 0.33396058268212203, 0.09834639643228137, 0.05373357454989824, 1,1, 1
0.8944187902628128, 0.3223760930551907, 0.09590415887353985, 0.052231993617599067, 1,1, 1
0.08289151131634456, 2.3051368625193525, 0.928485887753435, 0.3569397597660241, 0,0, 0
0.09965224331566046, 2.3257733028282033, 0.9190648644954968, 0.47706892440362275, 0,0, 0
0.10159055926115956, 2.33036056436676, 0.8801956646410152, 0.47981170051204003, 2,4, 2
0.10141953138361554, 2.3771799464269536, 0.880341086181959, 0.47801950099041046, 2,2, 2
0.10141953138361554, 2.5551910267256255, 0.880341086181959, 0.47707259849769246, 3,4, 3
0.2472493016361667, 2.362525165077626, 0.7495651817009639, 0.2913568592036532, 3,4, 3
0.2733025483153754, 2.2511687214626948, 0.7396308754686223, 0.2786545181591885, 1,1, 1
0.14554472378997776, 2.225511583497115, 0.8596018379933608, 0.4244738123584837, 2,2, 2
0.3694772247876404, 1.9738104782098511, 0.6206855086115322, 0.21136947239144058, 1,1, 1
0.3388062254147426, 1.8331293887643774, 0.6745081802849658, 0.21296818188234462, 2,2, 2
0.435265948349581, 1.689636045687895, 0.5600917785171242, 0.20031431352613985, 2,2, 2
0.464283678239553, 1.5415560300429294, 0.5388478185779154, 0.15340867855330997, 1,1, 1
0.412291203466165, 1.65669194134351, 0.5999024997943546, 0.1803156703894732, 4,4, 4
0.4698705889059917, 1.4984800439081811, 0.5362579952721285, 0.16148133559000918, 0,0, 0
0.5888489823841286, 1.2847857611044349, 0.3922019642956192, 0.12400564454473362, 2,2, 2
0.5720312410922981, 1.2222959547440653, 0.42112900188390007, 0.13227908413986333, 0,0, 0
0.5910723447922012, 1.1429066854191883, 0.4088626486647041, 0.135276885715579, 2,2, 2
0.5553275183854969, 1.161792985402446, 0.44563210336172576, 0.14218915887099592, 1,1, 1
0.6289265150219486, 1.0662964025242514, 0.3810403741540155, 0.11963851101812241, 2,2, 2
0.6585713471295821, 0.9877372731523002, 0.33571601026668835, 0.10622388459501776, 2,2, 2
0.6341713699332991, 0.9655547407923767, 0.35126013315400284, 0.1092767049574765, 2,2, 2
0.6220283906276723, 0.9531068937374018, 0.3713940506990659, 0.11593158239908609, 1,1, 1
0.6934040248560516, 0.8517107076145555, 0.2927933667050878, 0.09856519356043426, 1,1, 1
0.6791517017273816, 0.9682730217955654, 0.3082572776672132, 0.1061471653893218, 3,4, 3
0.6890713186249359, 0.9759234222561439, 0.29890711510245066, 0.1005697502945965, 3,4, 3
0.721452596773274, 0.9620335199102164, 0.267852695570268, 0.09288141001296162, 1,1, 1
0.6261330596887292, 1.1693430229257773, 0.3626907427894856, 0.11395961635771362, 2,3, 2
0.6789806738498375, 1.035040991695446, 0.30319127969708703, 0.10364486688232746, 2,2, 2
0.6061227980160766, 1.2505733559336998, 0.39676322347165155, 0.12762437265751478, 2,3, 2
0.6384470668719001, 1.3943752592553653, 0.35299222092512905, 0.11477623381531345, 3,4, 3
0.6027022404651958, 1.2978062901719594, 0.38534858863749116, 0.11890496151555965, 2,2, 2
0.6387321133344736, 1.3538944643101476, 0.3494225229408449, 0.11328478429130952, 3,4, 3
0.5476882731885298, 1.381389463688104, 0.44272190162144626, 0.16047838821952737, 3,3, 3
0.6508180833475856, 1.5116512747829232, 0.3490445466111114, 0.11027079360208937, 2,4, 2
0.5403910837466507, 1.4111610973997906, 0.46509888097969515, 0.1454983931929311, 2,2, 2
0.5830340345476313, 1.71894522940893, 0.4141025838466645, 0.13406580286942904, 2,4, 2
0.46285844592668607, 1.7577448415073904, 0.5290532629710004, 0.20117755255791306, 2,3, 2
0.46308648309674477, 1.685979741103945, 0.530571637210146, 0.2061502894257201, 2,2, 2
0.48868365543583603, 1.4884307052130765, 0.5105938668978359, 0.18486573011919577, 0,0, 0
0.5230032495296734, 1.494921702896473, 0.4694862963268413, 0.14339222783075795, 2,3, 2
0.5259677327404367, 1.405874110707759, 0.4722408084887065, 0.13829762942997378, 1,1, 1
0.6759021720540448, 1.2020904530610892, 0.33021011474034323, 0.11237802684308817, 2,2, 2
0.5895901031868195, 1.2298493329043754, 0.4149757239748712, 0.129395960798219, 2,2, 2
0.6499629439598654, 1.1122493188847131, 0.3365665744517383, 0.10490138885373998, 1,1, 1
0.6113106436349125, 1.1370626765750207, 0.3682433144970043, 0.12937369111920594, 1,1, 1
0.5968872926286984, 1.1081448109377363, 0.40828926331463394, 0.14406704598793887, 3,3, 3
0.6318909982327119, 1.05182651147271, 0.3513253306533604, 0.11165636150077471, 3,3, 3
0.6755601162989567, 0.9592793261308769, 0.30444660123805006, 0.1022801911182158, 2,2, 2
0.697052619576991, 0.8699273023312404, 0.28304746697144234, 0.10235547581674385, 2,2, 2
0.6962544894817855, 0.8596568387899042, 0.29036869541774035, 0.0980515643413092, 0,0, 0
0.7316002508408871, 0.7819610598452122, 0.2589655901336037, 0.09254806104300821, 1,1, 1
0.6346844535659313, 1.020899581227707, 0.34485111977784966, 0.12294634412272493, 3,4, 3
0.6981928054272847, 0.9140934260709345, 0.2807224194114671, 0.09654034477717822, 2,2, 2
0.7106778404879995, 0.8926431594334628, 0.2828241333298226, 0.09398752927538435, 3,3, 3
0.758508636907816, 0.7677434630278721, 0.22962546908745252, 0.08474748641359725, 1,1, 1
0.7257853030043897, 0.8086121074032795, 0.2631675235320837, 0.09221657871811169, 3,3, 3
0.733937631833989, 0.8771242908887078, 0.2613701955804703, 0.08931859592349464, 2,3, 2
0.7046348554814434, 0.8536055157838516, 0.27515674099696075, 0.09807253740947688, 2,2, 2
0.7123881192634399, 0.8115064172231039, 0.2705534250880303, 0.09893098840392858, 0,0, 0
0.7595918134655949, 0.7705910849894082, 0.2328593593635335, 0.08654929115169724, 1,1, 1
0.7452254717518956, 0.8553122246943656, 0.23727432057195685, 0.08758065059306075, 2,3, 2
0.7099937289778234, 1.3000505204130337, 0.27415643632942865, 0.09409079270339457, 3,5, 3
0.7079984037398096, 1.1894103670604796, 0.2834323046549092, 0.09701734161521594, 1,1, 1
0.5728863804800183, 1.3539759067090178, 0.413611903791594, 0.12956969300940957, 2,3, 2
0.6314919331851092, 1.5138967783235917, 0.35163065794566106, 0.1197475970102491, 2,3, 2
0.5260247420329514, 1.4641185956220522, 0.463666077929771, 0.15324235825113236, 1,1, 1
0.5188415711761017, 1.3329495385804842, 0.47456645404275305, 0.14728568308946083, 1,1, 1
0.5876517872413204, 1.2845879470576216, 0.3992705770084045, 0.1351695250519558, 3,3, 3
0.6256769853486118, 1.1408710074087236, 0.36261859298238447, 0.11924047411770998, 2,2, 2
0.6099994299070749, 1.1420634706757318, 0.37364467243321037, 0.12284682218325232, 2,2, 2
0.6272732455390229, 1.0486556132162157, 0.3542973020523098, 0.11098624612671083, 2,3, 2
0.6707143264352089, 1.0148141626811247, 0.3084469959067043, 0.10290361789788725, 1,1, 1
0.6277293198791403, 1.337725550384833, 0.3563420896703727, 0.1121215137505047, 2,4, 2
0.6029872869277693, 1.3051173484663172, 0.3803627620317094, 0.11921385095134658, 2,2, 2
0.6077760674990024, 1.2183199571181706, 0.37816179932221045, 0.11795737283293346, 1,1, 1
0.6407274385724873, 1.1586552394319236, 0.3346685186059002, 0.11188296278577776, 2,2, 2
0.632062026110256, 1.1272377624677066, 0.35018593337019527, 0.11842266811705938, 1,1, 1
0.6516732227353058, 1.0072762420136887, 0.32776891995713675, 0.11052565237521417, 2,2, 2
0.6268741804914201, 0.9947395253180863, 0.36523102493544757, 0.11536785852513802, 2,2, 2
0.6548657431161279, 0.9775874020151514, 0.32366677994922965, 0.10567973392430428, 2,2, 2
0.7551450886494498, 1.04109346145718, 0.24260876239083953, 0.0868042960200027, 3,5, 3
0.6902685137677441, 1.1168408212320717, 0.3083654656264465, 0.10557345365011628, 2,3, 2
0.675161051251354, 1.0673077416910317, 0.3310127930522988, 0.10601631603017346, 0,0, 0
0.6424947266404424, 1.0698277211324, 0.3588428117539831, 0.12114408778073192, 2,2, 2
0.5811527278946468, 1.231504476933161, 0.4172839325883945, 0.1356515038191304, 2,3, 2
0.5379396841685194, 1.253190346511996, 0.48065687571980725, 0.14063693577670935, 3,4, 3
0.6316059517701386, 1.1392777128070024, 0.3727985818253297, 0.12104811550948023, 2,2, 2
0.607833076791517, 1.1804306717974642, 0.3831537526400822, 0.12366471511718662, 2,3, 2
0.5755658172282082, 1.1731961105590358, 0.41587017639061175, 0.13179832338120095, 1,1, 1
0.6972236474545351, 1.0295244981979441, 0.2789881778296589, 0.10022017865735813, 3,3, 3
0.6836554358360413, 1.0146556599210874, 0.30151550414848083, 0.10310293492901687, 2,2, 2
0.7240750242289493, 0.8913649847594755, 0.25868436390331334, 0.09155123746095699, 2,2, 2
0.7418049142010148, 0.8033228329356343, 0.24472267888354274, 0.08945528255850173, 1,1, 1
0.6577732170343766, 0.9325880175907969, 0.3193125323392375, 0.10532823502801071, 2,2, 2
0.721452596773274, 0.8189910687359659, 0.26434153838363983, 0.08973359753666706, 1,1, 1
0.7738441365942649, 0.7101678334447957, 0.2132968141954681, 0.08223229403839344, 3,3, 3
0.7788609543355567, 0.8847636176009561, 0.2052065473450776, 0.08172006321260188, 3,4, 3
0.6595975143948464, 0.9281530027836263, 0.33333020236190497, 0.10983938596826719, 1,1, 1
0.6767003021492504, 0.9188439131104194, 0.32171769654471283, 0.10841694587782685, 3,3, 3
0.7367310871672083, 0.8160247283907901, 0.25286514916566205, 0.08839224308829598, 2,3, 2
0.7236189498888319, 0.8206833095877146, 0.26363659466654465, 0.09641104571417275, 1,1, 1
0.0964027136423237, 2.300787181037636, 0.8913228740342101, 0.3352514873188203, 0,0, 0
0.10712046063508351, 2.4123443241748967, 0.8762754319659529, 0.4749070045530159, 2,3, 2
0.20335214639986318, 2.419645317318053, 0.806927901469135, 0.3134465283928737, 0,0, 0
0.24844649677897498, 2.3138874711206636, 0.760698205558167, 0.2957431483987941, 1,1, 1
0.14959238355852003, 2.21843674266687, 0.8647165784110027, 0.3620587015490247, 0,0, 0
0.2792315147369021, 2.10127196308009, 0.7364104157189091, 0.2667170978277226, 2,3, 2
0.3771164699846075, 1.9775314739700407, 0.6283249261491382, 0.18585613562251993, 2,3, 2
0.4172510119149421, 1.9467253417267671, 0.5901901763392522, 0.17723110367557735, 0,0, 0
0.4040818653440511, 1.7847861242001402, 0.617405677522106, 0.2227524306234865, 1,1, 1
0.5118864374893107, 1.6370086198888532, 0.503617485671485, 0.15635252390322738, 2,2, 2
0.47317712787184313, 1.6493612190899762, 0.5459007610850697, 0.16139602467880876, 2,2, 2
0.47112479334131463, 1.5981228374495664, 0.5346798272907841, 0.1837953992195067, 2,3, 2
0.5393649164813865, 1.452388645727165, 0.4641255052644467, 0.16164398160849888, 3,3, 3
0.5865686106835414, 1.3580434014976661, 0.40807416560608123, 0.12915192625414412, 1,1, 1
0.5772190867111339, 1.3003258924973975, 0.43865223930568625, 0.14033161330812016, 0,0, 0
0.6634171369933299, 1.1041404061704545, 0.3417467676538385, 0.10691980638084572, 2,2, 2
0.6832563707884385, 1.0729807556655835, 0.31495960491658254, 0.10215839662855618, 2,2, 2
0.6904965509378028, 1.0119119578320783, 0.3079633300700477, 0.1030727944900987, 1,1, 1
0.7073142922296334, 1.010660942236331, 0.28435795194549945, 0.10000101694979305, 0,0, 0
0.6257910039336412, 1.0169251574688971, 0.36156789135202394, 0.12318598977543158, 2,2, 2
0.7087395245425004, 0.8973014923889859, 0.28509626842680175, 0.09805731304786548, 2,2, 2
0.705090929821561, 0.8789727589922317, 0.29312862986332966, 0.09516276288983423, 1,1, 1
0.7212245596032153, 0.9199542555928087, 0.2772428847493466, 0.096527520146606, 1,1, 1
0.7392965053303688, 0.8467394417885781, 0.2516036389038503, 0.08776304299028684, 0,0, 0
0.7625562966763583, 0.7740573995900857, 0.22997769363293888, 0.08169514664448828, 1,1, 1
0.7807992702810558, 0.7759580954641306, 0.19946935291109685, 0.08315429077270914, 3,3, 3
0.7649506869619748, 0.7501133919821115, 0.2217343953385859, 0.08302690193768694, 1,1, 1
0.7652357334245482, 0.7107370172405177, 0.22573823029219256, 0.08234940934593346, 0,0, 0
0.7506983638333048, 0.67812861786744, 0.23466309760847787, 0.08782127000029352, 2,2, 2
0.7712217091385896, 0.6604175505725142, 0.21154976047405227, 0.0799560238595868, 1,1, 1
0.7804572145259677, 0.7040476459684029, 0.20646386360112434, 0.0812167826172967, 2,2, 2
0.7652357334245482, 0.6992237754522919, 0.2255577077694321, 0.08200452062271968, 2,2, 2
0.7985291602531213, 0.6769011762986772, 0.19083069747406692, 0.0743111703459831, 2,2, 2
0.7943674818995496, 0.6694803776426607, 0.194388912804962, 0.07408280471443847, 1,1, 1
0.794823556239667, 0.6060640913465706, 0.18721531595575505, 0.07998320190309481, 3,3, 3
0.801949717804002, 0.5307605994019802, 0.183242009245855, 0.07448069137635678, 1,1, 1
0.7809132888660851, 0.5788725746353687, 0.20603180051714692, 0.07834765975762364, 0,0, 0
0.7875263667977881, 0.5938546557081252, 0.19748078504334765, 0.07764642715394955, 2,3, 2
0.8028048571917222, 0.5539636087872682, 0.18285674345602307, 0.07628257138941388, 1,1, 1
0.7855880508522889, 0.5872658689308152, 0.1974201169974853, 0.07938932613048133, 1,1, 1
0.7956216863348726, 0.631587689008527, 0.1885867868715877, 0.07537679377283088, 2,2, 2
0.7707086255059574, 0.6889857394406356, 0.21614762884135458, 0.08444088337274602, 0,0, 0
0.7933983239268001, 0.5593373573213261, 0.1912892705290558, 0.0764889966927064, 0,0, 0
0.8045721452596774, 0.5292913767204774, 0.182713623038215, 0.07298336739249957, 0,0, 0
0.8221880166467134, 0.5124339275239485, 0.16803659474700777, 0.0684825189556753, 2,2, 2
0.7906048685935807, 0.5897108298242242, 0.1978166996846899, 0.07593701947421351, 3,3, 3
0.8086768143207342, 0.515936081920648, 0.17800692522438458, 0.07014998599876567, 0,0, 0
0.8059973775725443, 0.5490768530048616, 0.1825763111812474, 0.07184255157448807, 0,0, 0
0.8037740151644718, 0.5910795982220004, 0.18209985843063323, 0.07288229164017099, 2,3, 2
0.7893506641582578, 0.6523713997695251, 0.19549449694935017, 0.07914208447692336, 2,2, 2
0.7947095376546377, 0.6566527788443952, 0.18984720828235577, 0.07692876228817966, 2,2, 2
0.8132375577219086, 0.5136632410084053, 0.16961747755318463, 0.07224287948125557, 0,0, 0
0.8626646143321361, 0.40718128197235454, 0.12817959803878576, 0.06038978321835373, 1,1, 1
0.8259506299526823, 0.4559586475132126, 0.16006160519440688, 0.0677033229979381, 1,1, 1
0.8467020124280258, 0.4484157902079491, 0.14737587871884258, 0.06500398108387456, 0,0, 0
0.8199646542386408, 0.4767013812675329, 0.16508355191723545, 0.07133557607587267, 2,2, 2
0.8255515649050795, 0.4849952371546006, 0.15609583138560587, 0.06819834742128163, 1,1, 1
0.8419132318567927, 0.4115186362469186, 0.14499793772629643, 0.06701018585031993, 1,1, 1
0.8152898922524372, 0.5029067615396243, 0.16721456688265895, 0.07213031241401482, 0,0, 0
0.8237842768371244, 0.4776923735733889, 0.15713380566638502, 0.06770579257395654, 0,0, 0
0.8167721338578188, 0.5213978019566141, 0.1661121587414028, 0.07250720749623758, 2,2, 2
0.8258936206601676, 0.5189753347828022, 0.15636310502787865, 0.07057962039419151, 2,2, 2
0.8481842540334075, 0.40161546903754924, 0.13428465587763813, 0.06134028614443872, 1,1, 1
0.8702468502365885, 0.37856686218495555, 0.11879311409793088, 0.05686379261173531, 2,2, 2
0.8183113847557152, 0.47261420774597923, 0.16326476289610814, 0.06766498509087118, 1,1, 1
0.8387777207684852, 0.40941910788847563, 0.14587427805931932, 0.06548806611035016, 1,1, 1
0.8322786614218117, 0.4326699555245922, 0.1491421154509648, 0.06444570633356773, 1,1, 1
0.8770879653383502, 0.6088102322075402, 0.12098602358849356, 0.0597867161418072, 2,4, 2
0.8656861068354141, 0.5680447232614669, 0.1287041583626789, 0.06089072142752622, 1,1, 1
0.8093039165383957, 0.5813935764563355, 0.17567609497055656, 0.06949757361096826, 2,2, 2
0.7946525283621231, 0.5845807345810109, 0.18917997364011402, 0.07577819145012703, 2,2, 2
0.8170571803203922, 0.5299380031587364, 0.16602151044431437, 0.06787967055645899, 2,2, 2
0.8306253919388861, 0.502319362982755, 0.15056713375504507, 0.0647458559437073, 3,3, 3
0.8272048343880053, 0.5081586049873161, 0.1569658675123534, 0.06724083935643521, 2,2, 2
0.8279459551906961, 0.5228461708382284, 0.1559966680329966, 0.06541445229668191, 2,2, 2
0.8334758565646201, 0.5116801266157874, 0.15036929801363924, 0.06706449949976999, 2,2, 2
0.8370104327005302, 0.44463907837105093, 0.14438107832039726, 0.06384991264223626, 2,2, 2
0.8471010774756286, 0.42734452407311824, 0.13864686469617354, 0.06109262857112229, 0,0, 0
0.8260076392451969, 0.46862345577333275, 0.15694669419854987, 0.06903529914398067, 2,2, 2
0.8270908158029758, 0.4817752270114273, 0.15389105355129698, 0.06526454723479859, 1,1, 1
0.829029131748475, 0.4517858576601734, 0.15309013458307644, 0.06682249705754902, 1,1, 1
0.902571119092412, 0.3458586190344035, 0.09171043774793124, 0.05084852582710239, 2,2, 2
0.8837580525625677, 0.35694579142834576, 0.10590304700159381, 0.055197399216113635, 1,1, 1
0.9021150447522946, 0.33825255999564124, 0.09137003210274308, 0.04995995819096475, 2,2, 2
0.8730973148623226, 0.36208196593220304, 0.11603559164101952, 0.0583278569975729, 2,2, 2
0.8875206658685366, 0.3365492751439014, 0.09862467205275588, 0.05184135994695075, 0,0, 0
0.8693347015563537, 0.3572538923931098, 0.11813236415760536, 0.05778092817312253, 0,0, 0
0.8233852117895217, 0.4562757053000758, 0.15909154187344418, 0.06874712838197751, 1,1, 1
0.8192235334359501, 0.4806867888887222, 0.16444996194324102, 0.06771175424093048, 2,2, 2
0.82190297018414, 0.4771369105471626, 0.16102940838520347, 0.06634528970938505, 1,1, 1
0.8719001197195143, 0.43720699228264, 0.12397711867885736, 0.05946270466803199, 2,3, 2
0.870702924576706, 0.4318200958307129, 0.12178186283234523, 0.0583066243677029, 1,1, 1
0.8563365828630066, 0.42822402122680947, 0.12919370075537812, 0.060144746277218185, 1,1, 1
